name,county,ward_code,ward_name,political_party,gender
WAMBUA JAMES MUTHIANI,MACHAKOS,379,IKOMBE,CHAMA CHA UZALENDO,Male
WAMBUA JEREMIAH MUTISO,MACHAKOS,379,IKOMBE,NATIONAL RAINBOW COALITION,Male
WAMBUA JIMMY MWANIKI,NAIROBI CITY,1385,NYAYO HIGHRISE,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
WAMBUA JOHN ELIJAH,MACHAKOS,403,MUVUTI KIIMA-KIMWE,ORANGE DEMOCRATIC MOVEMENT,Male
WAMBUA JOSEPH NDUNDA,KITUI,364,MUTITO KALIKU,INDEPENDENT,Male
WAMBUA JULIANA NGALI,TAITA TAVETA,113,BOMANI,THIRDWAY ALLIANCE KENYA,Female
WAMBUA NZUKI,KITUI,353,KANYANGI,INDEPENDENT,Male
WAMBUA PAUL MUTUA,MACHAKOS,410,KIBAUNI,PEOPLES TRUST PARTY,Male
WAMBUA PIUS NZOMO,MACHAKOS,388,MATUNGULU WEST,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WAMBUA RAYMOND MUTIE,MAKUENI,431,MAKINDU,JUBILEE PARTY,Male
WAMBUA RUTH KATITHI,NAIROBI CITY,1427,UMOJA II,WIPER DEMOCRATIC MOVEMENT- KENYA,Female
WAMBUA SAMUEL MUSAU,MACHAKOS,386,MATUNGULU NORTH,ORANGE DEMOCRATIC MOVEMENT,Male
WAMBUA STEPHEN KILUU,KITUI,349,KWA MUTONGA KITHUMULA,PEOPLES PARTY OF KENYA,Male
WAMBUA STEPHEN MUTHAMA,MACHAKOS,382,KANGUNDO CENTRAL,NATIONAL PARTY OF KENYA,Male
WAMBUDO JAMES HAMALA,KAKAMEGA,1039,KISA WEST,PROGRESSIVE PARTY OF KENYA,Male
WAMBUGU CYRUS KABIRO,NYERI,492,RWARE,MAENDELEO CHAP CHAP PARTY,Male
WAMBUGU DANIEL KARURI,NYERI,487,GIKONDI,PARTY OF NATIONAL UNITY,Male
WAMBUGU DANIEL MWANGI,MURANG'A,527,GATURI,PEOPLES PARTY OF KENYA,Male
WAMBUGU DANIEL RUGUMI,NYERI,486,KARIMA,INDEPENDENT,Male
WAMBUGU IGNATIOUS WAHOME,NYERI,489,MUKURWE-INI WEST,NATIONAL RAINBOW COALITION- KENYA,Male
WAMBUGU KIRAGU JOSEPH,NAIROBI CITY,1368,KARURA,JUBILEE PARTY,Male
WAMBUGU MIRIAM WACERA,NAIROBI CITY,1396,CLAY CITY,MAENDELEO CHAP CHAP PARTY,Female
WAMBUGU NEWTON MACHARIA,NYERI,480,KONYU,INDEPENDENT,Male
WAMBUGU PAUL WANJOHI,LAIKIPIA,816,SALAMA,INDEPENDENT,Male
WAMBUI ALEX MIRINGU,NAIROBI CITY,1378,RIRUTA,INDEPENDENT,Male
WAMBUI ANTONY THEURI,LAIKIPIA,820,NANYUKI,INDEPENDENT,Male
WAMBUI EDDY KIRAGU,NAKURU,878,FLAMINGO,JUBILEE PARTY,Male
WAMBUI EDWARD CHEGE,NYERI,480,KONYU,INDEPENDENT,Male
WAMBUI ERIC MAKARA,NYERI,492,RWARE,INDEPENDENT,Male
WAMBUI FRANCIS KARIRA,KIAMBU,594,KABETE,INDEPENDENT,Male
WAMBUI FRANCIS MURUGA,NYERI,466,DEDAN KIMANTHI,MAENDELEO CHAP CHAP PARTY,Male
WAMBUI GABRIEL GATHURE,NYANDARUA,456,KAIMBAGA,INDEPENDENT,Male
WAMBUI GEORGE KARANJA,NAIROBI CITY,1443,LANDIMAWE,INDEPENDENT,Male
WAMBUI JACKSON NGECHU,NYANDARUA,449,WANJOHI,PARTY OF NATIONAL UNITY,Male
WAMBUI JAMES MWANGI,NAIROBI CITY,1450,KIAMAIKO,JUBILEE PARTY,Male
WAMBUI JOHN KIERU,NYANDARUA,459,GATIMU,JUBILEE PARTY,Male
WAMBUI JOHN KIMANI,KIAMBU,581,KOMOTHAI,DEMOCRATIC PARTY OF KENYA,Male
WAMBUI JOSEPH KAHIRA,KIAMBU,567,GATUANYAGA,MAENDELEO CHAP CHAP PARTY,Male
WAMBUI PAUL MACHARIA,KIAMBU,604,LIMURU EAST,INDEPENDENT,Male
WAMBUI PAUL NDUNGU,KIAMBU,587,KARURI,FARMERS PARTY,Male
WAMBUI SOLOMON KINUTHIA,KIAMBU,588,NDENDERU,JUBILEE PARTY,Male
WAMBUI TIMOTHY THUMBI,NYANDARUA,457,RURII,PARTY OF NATIONAL UNITY,Male
WAMBULWA EVERLYNE NAMALWA,BUNGOMA,1105,NDIVISI,JUBILEE PARTY,Female
WAMBULWA GODFFREY BARAZA,KAKAMEGA,995,CHEVAYWA,ORANGE DEMOCRATIC MOVEMENT,Male
WAMBULWA JACKSON OUMA,BUNGOMA,1093,KIMAETI,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WAMBULWA JOSEPH MUCHEMBI,BUNGOMA,1118,NDALU TABANI,INDEPENDENT,Male
WAMBURA JOHN MAROA,MIGORI,1291,ISIBANIA,KENYA AFRICAN NATIONAL UNION,Male
WAMBURA SAMUEL WAMBURA,MIGORI,1293,MASABA,INDEPENDENT,Male
WAMBURU LEONARD NDICHU,KIAMBU,558,MANG'U,DEMOCRATIC PARTY OF KENYA,Male
WAMBWA BERNARD,TRANS NZOIA,685,TUWANI,JUBILEE PARTY,Male
WAMELA JOSEPHAT SAISI,BUNGOMA,1082,NAMWELA,KENYA AFRICAN NATIONAL UNION,Male
WAMINJA JAMES KINUTHIA,NAIROBI CITY,1450,KIAMAIKO,INDEPENDENT,Male
WAMITI JOSEPH HENRY,KIAMBU,592,MUGUGA,INDEPENDENT,Male
WAMUI MARY WAMUYU,NYERI,487,GIKONDI,JUBILEE PARTY,Female
WAMUKOYA JAMES MAINA,KAKAMEGA,1022,ETENJE,UNITED DEMOCRATIC PARTY,Male
WAMUNGA PAUL ONGORO,HOMA BAY,1231,NORTH KARACHUONYO,ORANGE DEMOCRATIC MOVEMENT,Male
WAMURWA JOSEPH JOEL,BUNGOMA,1081,ELGON,INDEPENDENT,Male
WAMUYU LUKA RUGA,KIAMBU,561,JUJA,INDEPENDENT,Male
WAMWANDU ABUBAKAR WANGIO,TAITA TAVETA,127,KALOLENI,INDEPENDENT,Male
WAMWEA SIMON MWAURA,MURANG'A,539,NG'ARARIA,JUBILEE PARTY,Male
WAMWERE STEPHEN NYUTU,KIAMBU,607,KIJABE,JUBILEE PARTY,Male
WANAMBUKO GILBERT WAKOLI,BUNGOMA,1114,KAMUKUYWA,INDEPENDENT,Male
WANANDA FREDRICK ONYANGO,BUSIA,1146,MARACHI NORTH,INDEPENDENT,Male
WANDA PAUL ASHIACHI,KAKAMEGA,1023,MUSANDA,ORANGE DEMOCRATIC MOVEMENT,Male
WANDABUSI KIMETA POLYCARP,BUNGOMA,1086,WEST NALONDO,ORANGE DEMOCRATIC MOVEMENT,Male
WANDAMBUZI MOSES ADAGALA,KISUMU,1215,MUHORONI KORU,INDEPENDENT,Male
WANDAME ROBERT SIMIYU,BUNGOMA,1112,KIMILILI,JUBILEE PARTY,Male
WANDAUU JOHN ICHERA,NYERI,467,WAMAGANA,INDEPENDENT,Male
WANDEO DAN THOMAS OKOTH,SIAYA,1178,YIMBO EAST,INDEPENDENT,Male
WANDERA ADAM,BUSIA,1139,MATAYOS SOUTH,INDEPENDENT,Male
WANDERA HEDRICK OUMA,KILIFI,78,MALINDI TOWN,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WANDERA JEREM OUMA,BUSIA,1137,BUKHAYO WEST,PEOPLES DEMOCRATIC PARTY,Male
WANDERA JOSEPHAT,BUSIA,1147,ELUGULU,ORANGE DEMOCRATIC MOVEMENT,Male
WANDERA NIXON ONYANGO,NAIROBI CITY,1390,SARANGOMBE,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WANDERI JOHN KENNETH KARIUKI,MURANG'A,526,MURARANDIA,MAENDELEO CHAP CHAP PARTY,Male
WANDIA SAMWEL DISHON,MURANG'A,529,MUTHITHI,INDEPENDENT,Male
WANDIGA JEREMIAH MWAURA,KIAMBU,565,KAMENU,INDEPENDENT,Male
WANEKEYA JOSEPH OMULAMA,KAKAMEGA,1036,MARAMA SOUTH,INDEPENDENT,Male
WANG'ANG'A JOSPHINE WANJIKU,MURANG'A,549,GATANGA,MZALENDO SABA SABA PARTY,Female
WANG'ANGA PETER KAHUHU,KAJIADO,911,OLKERI,SAFINA,Male
WANG'ONDU HARRISON GATHATHAI,LAIKIPIA,817,NGOBIT,MAENDELEO CHAP CHAP PARTY,Male
WANG'UNDA DENIS JUMA,BUNGOMA,1094,WEST BUKUSU,MAENDELEO CHAP CHAP PARTY,Male
WANGA DAVID JOASH ONIANG,BUSIA,1154,BUNYALA WEST,INDEPENDENT,Male
WANGAI CAROLINE MUENI,NYERI,468,AGUTHI-GAAKI,MAENDELEO CHAP CHAP PARTY,Female
WANGAMATI WINSTON SIRENGO,BUNGOMA,1109,MATULO,INDEPENDENT,Male
WANGARE AARON KANGARA,NAIROBI CITY,1431,VIWANDANI,MAENDELEO CHAP CHAP PARTY,Male
WANGARI ANGELA NJUGUNA,NAIROBI CITY,1381,KAREN,INDEPENDENT,Female
WANGARI KELVIN KIMANI,KIAMBU,610,LARI KIRENGA,INDEPENDENT,Male
WANGARI PAUL GIKONYO,NYERI,491,KIGANJO MATHARI,INDEPENDENT,Male
WANGARI SAMUEL MAINA,LAIKIPIA,819,THINGITHU,INDEPENDENT,Male
WANGECHI JOHN RUOHO,MURANG'A,532,KINYONA,MAENDELEO CHAP CHAP PARTY,Male
WANGECHI JOSEPH MWANGI,NAIROBI CITY,1415,DANDORA AREA IV,AGANO PARTY,Male
WANGECHI NEPHAT MBURU,MURANG'A,538,NGINDA,INDEPENDENT,Male
WANGILA VITALIS SIFUNA,BUNGOMA,1092,KABULA,JUBILEE PARTY,Male
WANGOMBE JAMES KARANI,LAIKIPIA,812,RUMURUTI TOWNSHIP,MAENDELEO CHAP CHAP PARTY,Male
WANGOMBE JOHN NDIRITU,LAIKIPIA,822,SOSIAN,INDEPENDENT,Male
WANGUI BENSON MWANGI,NAIROBI CITY,1414,DANDORA AREA III,MAENDELEO CHAP CHAP PARTY,Male
WANGUI DAVID KINYUA,KIRINYAGA,512,MUTIRA,INDEPENDENT,Male
WANGUI ELISHIPHA WANGECI,NAKURU,836,BIASHARA,INDEPENDENT,Female
WANGUI EUSTUS KARIUKI,LAIKIPIA,813,GITHIGA,INDEPENDENT,Male
WANGUI JAMES MBUGUA,NYANDARUA,447,GITHABAI,DEMOCRATIC PARTY OF KENYA,Male
WANGUI JAVAN UNO,KIAMBU,599,KIKUYU,INDEPENDENT,Male
WANGUI JOSEPH GATHIRU,KIAMBU,571,GATONGORA,MAENDELEO CHAP CHAP PARTY,Male
WANGUI WILSON NJURE,NYERI,476,GAKAWA,INDEPENDENT,Male
WANJA LYDIAH MUTHONI,NYERI,489,MUKURWE-INI WEST,INDEPENDENT,Female
WANJA WILSON NGUYO,LAIKIPIA,823,SEGERA,DEMOCRATIC PARTY OF KENYA,Male
WANJALA BEN WAFULA,BUNGOMA,1082,NAMWELA,MAENDELEO CHAP CHAP PARTY,Male
WANJALA BENJAMIN NYONGESA,BUNGOMA,1106,MARAKA,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WANJALA BENSON NASONG'O,BUNGOMA,1097,BUKEMBE EAST,AGANO PARTY,Male
WANJALA EDWIN MAGILEFA,TRANS NZOIA,683,KINYORO,PEOPLES TRUST PARTY,Male
WANJALA FERDINARD KISIANGANI,BUNGOMA,1111,KIBINGEI,CHAMA CHA MASHINANI,Male
WANJALA FRANCIS,NAIROBI CITY,1373,GATINA,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WANJALA FRED NAMUTEMBI,KAKAMEGA,1001,SINOKO,INDEPENDENT,Male
WANJALA ISAAC KUDOYI,NAIROBI CITY,1383,MUGUMU-INI,UNITED DEMOCRATIC PARTY,Male
WANJALA ISAAC NDAFU,BUNGOMA,1086,WEST NALONDO,AMANI NATIONAL CONGRESS,Male
WANJALA ISAAC WAFULA,BUNGOMA,1102,MARAKARU TUUTI,ORANGE DEMOCRATIC MOVEMENT,Male
WANJALA JOHN MUCHELE,BUNGOMA,1102,MARAKARU TUUTI,CHAMA MWANGAZA DAIMA,Male
WANJALA JORAM,BUNGOMA,1097,BUKEMBE EAST,ORANGE DEMOCRATIC MOVEMENT,Male
WANJALA JULIUS JUMA,BUNGOMA,1091,KHASOKO,JUBILEE PARTY,Male
WANJALA KHAEMBA RASTUS,BUNGOMA,1117,MILIMA,JUBILEE PARTY,Male
WANJALA MOSES BILAYI,BUNGOMA,1081,ELGON,INDEPENDENT,Male
WANJALA OTISA ISAAC,BUNGOMA,1103,WEST SANG'ALO,JUBILEE PARTY,Male
WANJALA PATRICK VINCENT,BUNGOMA,1092,KABULA,AMANI NATIONAL CONGRESS,Male
WANJALA PETER MARUTI KAPURU,TRANS NZOIA,694,SINYERERE,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WANJARA ROSE ACHIENG,HOMA BAY,1247,KANYIKELA,INDEPENDENT,Female
WANJAU MARTIN MWANGI,KIAMBU,560,THETA,NATIONAL RAINBOW COALITION- KENYA,Male
WANJAWA ONESMUS MBAKAYA,KAKAMEGA,1026,EAST WANGA,UNITED DEMOCRATIC PARTY,Male
WANJE AISHA CHIKU,KILIFI,51,TEZO,DEVOLUTION PARTY OF KENYA,Female
WANJE KATANA ZIRO,KILIFI,64,KAYAFUNGO,MOVEMENT FOR DEMOCRACY AND GROWTH,Male
WANJE NICKSON SULUBU,KILIFI,80,MARAFA,JUBILEE PARTY,Male
WANJECHE ALI,BUNGOMA,1114,KAMUKUYWA,THE NATIONAL VISION PARTY,Male
WANJENGA ALEXANDER NJUGUNA,NYANDARUA,452,GITHIORO,SAFINA,Male
WANJERE LAMECK ONYANGO,MIGORI,1273,WIGA,CHAMA CHA MASHINANI,Male
WANJIKU HEZEKIAH MARTIN CHEGE,KIAMBU,558,MANG'U,INDEPENDENT,Male
WANJIKU JAMES NGUGI,KIAMBU,590,KIHARA,SAFINA,Male
WANJIKU JOHN KAMANGA,NAKURU,859,KABAZI,INDEPENDENT,Male
WANJIKU JOSEPH KUNGU,KIAMBU,551,KIAMWANGI,INDEPENDENT,Male
WANJIKU MICHAEL WAINAINA,NAIROBI CITY,1411,KARIOBANGI NORTH,INDEPENDENT,Male
WANJIKU NATHAN KURIA,KIAMBU,564,TOWNSHIP,INDEPENDENT,Male
WANJIKU PETER KIARIE,KIAMBU,594,KABETE,INDEPENDENT,Male
WANJIKU SAMUEL KIMANI,KIAMBU,600,KINOO,JUBILEE PARTY,Male
WANJIKU STANLEY KIARIE,KIAMBU,579,IKINU,JUBILEE PARTY,Male
WANJIKU WANGUI MARY,NYERI,472,MUGUNDA,INDEPENDENT,Female
WANJIRA NJIIRI JOSEPH,NYERI,475,KABARU,JUBILEE PARTY,Male
WANJIRU ANNIE BILHA,MURANG'A,536,KAMAHUHA,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Female
WANJIRU DANIEL MUTHINGA,NAIROBI CITY,1395,KAHAWA,INDEPENDENT,Male
WANJIRU ELIZABETH,NAKURU,838,LAKE VIEW,KENYA AFRICAN NATIONAL UNION,Female
WANJIRU EUNICE NJOKI,KIAMBU,569,GITOTHUA,INDEPENDENT,Female
WANJIRU FRANCIS KOINA,KIAMBU,585,TOWNSHIP,INDEPENDENT,Male
WANJIRU ISAAC KUNGU,NYANDARUA,449,WANJOHI,JUBILEE PARTY,Male
WANJIRU JOHN KINUTHIA,KIAMBU,610,LARI KIRENGA,INDEPENDENT,Male
WANJIRU JOHN MBURU,KIAMBU,588,NDENDERU,MAENDELEO CHAP CHAP PARTY,Male
WANJIRU JOSEPH GITHAIGA,KIAMBU,610,LARI KIRENGA,INDEPENDENT,Male
WANJIRU JOSEPH KARICHU,KIAMBU,610,LARI KIRENGA,JUBILEE PARTY,Male
WANJIRU JOSEPH KARIUKI,KIAMBU,606,KINALE,INDEPENDENT,Male
WANJIRU KENNEDY MAINA,NAIROBI CITY,1438,CALIFORNIA,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
WANJIRU NAHASHON NJENGA,NAKURU,847,MALEWA WEST,INDEPENDENT,Male
WANJIRU NDERITU ANTHONY,NYERI,469,MWEIGA,INDEPENDENT,Male
WANJIRU SAMUEL RITHO,NYERI,495,KAMAKWA MUKARO,SOCIAL DEMOCRATIC PARTY OF KENYA,Male
WANJIRU STEPHEN CHEGE,KIAMBU,585,TOWNSHIP,INDEPENDENT,Male
WANJIRU TABITHA WAIRIMU,KIAMBU,580,NGEWA,PARTY OF NATIONAL UNITY,Female
WANJIRU VINCENT MWANGI,NYERI,491,KIGANJO MATHARI,MAENDELEO CHAP CHAP PARTY,Male
WANJOFU Benson REUBEN,KAKAMEGA,1019,BUNYALA CENTRAL,ORANGE DEMOCRATIC MOVEMENT,Male
WANJOGA JOHN MWANGI,NYERI,477,RUGURU,INDEPENDENT,Male
WANJOHI BEN KANGARA,LAIKIPIA,813,GITHIGA,INDEPENDENT,Male
WANJOHI DAVID MUTHII,KIRINYAGA,509,MUKURE,INDEPENDENT,Male
WANJOHI GEOFFREY MUCHIRI,NYERI,475,KABARU,INDEPENDENT,Male
WANJOHI JOSEPH MACHARIA,NAKURU,857,SUBUKIA,INDEPENDENT,Male
WANJOHI PETER NJOROGE,NAKURU,830,MAU NAROK,INDEPENDENT,Male
WANJUKI WARUTUMO ZACHARY,NYERI,475,KABARU,DEMOCRATIC PARTY OF KENYA,Male
WANKWE JAMES CHACHA,MIGORI,1290,BUKIRA CENTRL IKEREGE,INDEPENDENT,Male
WANYAMA AGGREY WAFULA,BUNGOMA,1112,KIMILILI,THIRDWAY ALLIANCE KENYA,Male
WANYAMA ANNAH CHEMTAI,BUNGOMA,1111,KIBINGEI,AMANI NATIONAL CONGRESS,Female
WANYAMA ANTONY BARASA,BUNGOMA,1108,SITIKHO,THE NATIONAL VISION PARTY,Male
WANYAMA EDWARD KAVERA,TRANS NZOIA,684,MATISI,INDEPENDENT,Male
WANYAMA FREDRICK MASINDE,BUNGOMA,1091,KHASOKO,MAENDELEO CHAP CHAP PARTY,Male
WANYAMA GEOFFREY WEKULO,KAKAMEGA,1019,BUNYALA CENTRAL,INDEPENDENT,Male
WANYAMA HENRY MURUMBA,BUNGOMA,1105,NDIVISI,MUUNGANO PARTY,Male
WANYAMA HERBERT LUSWETI,BUNGOMA,1097,BUKEMBE EAST,INDEPENDENT,Male
WANYAMA JOSEPH KIZITO,BUNGOMA,1105,NDIVISI,NATIONAL RAINBOW COALITION- KENYA,Male
WANYAMA LAWRENCE SIFUNA,BUNGOMA,1092,KABULA,INDEPENDENT,Male
WANYAMA MOSES NYARANGA,BUNGOMA,1116,NAITIRI KABUYEFWE,UNITED DEMOCRATIC PARTY,Male
WANYAMA PAUL TOILI,BUNGOMA,1109,MATULO,INDEPENDENT,Male
WANYAMA PETER BARASA,BUNGOMA,1099,KHALABA,INDEPENDENT,Male
WANYAMA PETER MASINDE,BUNGOMA,1096,BUKEMBE WEST,PARTY OF DEMOCRATIC UNITY,Male
WANYAMA RAPHAEL LUFWALULA,BUNGOMA,1101,EAST SANG'ALO,ORANGE DEMOCRATIC MOVEMENT,Male
WANYAMA RASTO MALALE,BUNGOMA,1110,BOKOLI,THE LABOUR PARTY OF KENYA,Male
WANYAMA STEPHEN SIMIYU,KAKAMEGA,1000,NZOIA,INDEPENDENT,Male
WANYAMA TITUS SIFUNA,BUNGOMA,1101,EAST SANG'ALO,INDEPENDENT,Male
WANYANJA TAIGA JOB,BUNGOMA,1102,MARAKARU TUUTI,UNITED DEMOCRATIC PARTY,Male
WANYENDE DAVID OGUTU,HOMA BAY,1259,KAKSINGRI WEST,AMANI NATIONAL CONGRESS,Male
Wanyiri Francis Murima,KIAMBU,555,GITUAMBA,SAFINA,Male
WANYIRI ISAAC MWANGI,KIRINYAGA,498,THIBA,NATIONAL RAINBOW COALITION- KENYA,Male
WANYOIKE ALEX WAINAINA,MURANG'A,547,MUGUMO-INI,INDEPENDENT,Male
WANYOIKE ALFRED KINYANJUI,KIAMBU,564,TOWNSHIP,MAENDELEO CHAP CHAP PARTY,Male
WANYOIKE BENSON KIMANI,NYANDARUA,457,RURII,INDEPENDENT,Male
WANYOIKE FRANCIS NDORONGO,NYANDARUA,449,WANJOHI,INDEPENDENT,Male
WANYOIKE ISAAC KIRIMA,KAJIADO,934,ROMBO,INDEPENDENT,Male
WANYOIKE JAMES GECHUI,TRANS NZOIA,685,TUWANI,INDEPENDENT,Male
WANYOIKE SAMUEL GITAU,MURANG'A,539,NG'ARARIA,THE LABOUR PARTY OF KENYA,Male
WANYOIKE THOMAS WAMANJI,NAIROBI CITY,1392,KAHAWA WEST,INDEPENDENT,Male
WANYOIKE ZACHARIA GITHINJI,NYANDARUA,453,KARAU,INDEPENDENT,Male
WANYONJE EDWIN WANYAMA,BUNGOMA,1101,EAST SANG'ALO,INDEPENDENT,Male
WANYONYI ANDREW WAFULA,BUNGOMA,1087,BWAKE LUUYA,FARMERS PARTY,Male
WANYONYI BARASA FERDINAND,BUNGOMA,1095,SIBOTI,ORANGE DEMOCRATIC MOVEMENT,Male
WANYONYI BERIDAH NASIKANA,TRANS NZOIA,678,KEIYO,MAZINGIRA GREENS PARTY OF KENYA,Female
WANYONYI BORNFACE CHISIKA,TRANS NZOIA,693,NABISWA,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
WANYONYI CLEOPHAS WANJALA,TRANS NZOIA,681,ENDEBESS,ORANGE DEMOCRATIC MOVEMENT,Male
WANYONYI COSMAS MULONGO,KAKAMEGA,1000,NZOIA,UNITED DEMOCRATIC PARTY,Male
WANYONYI DAVID SIMIYU,TRANS NZOIA,677,KWANZA,AMANI NATIONAL CONGRESS,Male
WANYONYI DENNIS NYIKURI,BUNGOMA,1104,MIHUU,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
WANYONYI EDWIN MULONGO,BUNGOMA,1084,LWANDANYI,INDEPENDENT,Male
WANYONYI FREDRICK WAFULA,BUNGOMA,1092,KABULA,THE NATIONAL VISION PARTY,Male
WANYONYI GALGANO FRED,BUNGOMA,1084,LWANDANYI,FEDERAL PARTY OF KENYA,Male
WANYONYI GODRICKS KITUI,TRANS NZOIA,676,KAPOMBOI,INDEPENDENT,Male
WANYONYI JUSTUS BARASA,BUNGOMA,1096,BUKEMBE WEST,INDEPENDENT,Male
WANYONYI LUKAS NAMUSONGE,BUNGOMA,1115,MBAKALO,INDEPENDENT,Male
WANYONYI MANOAH WEKESA,TRANS NZOIA,693,NABISWA,INDEPENDENT,Male
WANYONYI MARTIN PEPELA,BUNGOMA,1105,NDIVISI,INDEPENDENT,Male
WANYONYI MARTIN SIKUKU,BUNGOMA,1096,BUKEMBE WEST,FEDERAL PARTY OF KENYA,Male
WANYONYI PATRICK NALIANYA,BUNGOMA,1081,ELGON,CHAMA CHA MASHINANI,Male
WANYONYI VINCENT WAFULA,NAIROBI CITY,1422,LOWER SAVANNAH,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WANYORO GEORGE NJOROGE,KIAMBU,575,MWIKI,NATIONAL RAINBOW COALITION- KENYA,Male
WANYORO SIMON WATARI,KIAMBU,557,CHANIA,INDEPENDENT,Male
WANZALA FREDRICK OWINO,BUSIA,1140,BUSIBWABO,AMANI NATIONAL CONGRESS,Male
WAPAKALA SAMUEL WANYONYI,BUNGOMA,1100,MUSIKOMA,INDEPENDENT,Male
WAPANG'ANA ERICK KAMINGICHI,BUNGOMA,1086,WEST NALONDO,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
WARADE ADAN JILLO,MARSABIT,223,HEILLU MANYATTA,KENYA AFRICAN NATIONAL UNION,Male
WARADE AHMED GURE,TANA RIVER,90,GARSEN WEST,ORANGE DEMOCRATIC MOVEMENT,Male
WARAKI DAVID KIMBURI,NYERI,495,KAMAKWA MUKARO,MAENDELEO CHAP CHAP PARTY,Male
WARE GODANA KOKANE,TANA RIVER,99,SALA,FEDERAL PARTY OF KENYA,Male
WARE IBRAHIM BONAYA,TANA RIVER,99,SALA,SAFINA,Male
WARE SHINDA ABDULLAHI,ISIOLO,249,KINNA,KENYA AFRICAN NATIONAL UNION,Female
WARIARA STEPHEN NJUGUNA,KIAMBU,597,NACHU,INDEPENDENT,Male
WARIGHE ANTHONY MNG'AMBWA,TAITA TAVETA,122,BURA,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
WARIO JOHN BAJILA,KILIFI,80,MARAFA,KENYA AFRICAN DEMOCRATIC UNION-ASILI,Male
WARIO MBARAK AMIN,MARSABIT,225,MOYALE TOWNSHIP,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WARIO PHILIP EMMANUEL,KILIFI,80,MARAFA,INDEPENDENT,Male
WARIO PIUS YATTANI,MARSABIT,230,TURBI,FRONTIER ALLIANCE PARTY,Male
WARIO WAKO,MARSABIT,222,SOLOLO,PARTY OF DEMOCRATIC UNITY,Male
WARIO YAROW HASSAN,ISIOLO,246,BURAT,JUBILEE PARTY,Male
WARIYO IBRAHIM ALI,MANDERA,210,SHIMBIR FATUMA,JUBILEE PARTY,Male
WARUGURU JACKSON KARIUKI,NAIROBI CITY,1449,MLANGO KUBWA,AGANO PARTY,Male
WARUGURU JOSEPH MAINA,NYERI,491,KIGANJO MATHARI,SAFINA,Male
WARUGURU JOSEPH MWANGI,MURANG'A,517,MUGURU,INDEPENDENT,Male
WARUI CYRUS KIMAMO,NYERI,495,KAMAKWA MUKARO,INDEPENDENT,Male
WARUI ISAAC MUIRURI,NYANDARUA,450,KIPIPIRI,MAENDELEO CHAP CHAP PARTY,Male
WARUINU SAMUEL MUIGAI,NAIROBI CITY,1393,ZIMMERMAN,INDEPENDENT,Male
WARUKIRA RICHARD NJOROGE,KIAMBU,589,MUCHATHA,INDEPENDENT,Male
WARUTA CHARLES MAINA,LAIKIPIA,812,RUMURUTI TOWNSHIP,PARTY OF NATIONAL UNITY,Male
WARUTA MWANGI ALEX,NYERI,470,NAROMORU KIAMATHAGA,INDEPENDENT,Male
WARUTERE JOSEPH MURAGURI,NAIROBI CITY,1372,KAWANGWARE,INDEPENDENT,Male
WARUTERE PETER MURIITHI,NAIROBI CITY,1394,ROYSAMBU,JUBILEE PARTY,Male
WARUTUMO SAMUEL MATHU,NYERI,495,KAMAKWA MUKARO,INDEPENDENT,Male
WARWATHE SAMUEL THINGURI,KIAMBU,607,KIJABE,INDEPENDENT,Male
WASAMA MAURICE CHEMANGEI,BUNGOMA,1084,LWANDANYI,INDEPENDENT,Male
WASHIKA DANIEL,KAKAMEGA,1003,CHEMUCHE,PROGRESSIVE PARTY OF KENYA,Male
WASHIKA FRANCIS EKUTU,KAKAMEGA,1025,MALAHA ISONGO MAKUNGA,PROGRESSIVE PARTY OF KENYA,Male
WASHIKA PATRICK JUMA,KAKAMEGA,1026,EAST WANGA,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WASI EDWARD SIFA,KILIFI,76,KAKUYUNI,VIBRANT DEMOCRATIC PARTY,Male
WASIA EVERLYNE LICHUMA,NAKURU,837,HELLS GATE,AMANI NATIONAL CONGRESS,Female
WASIKE BRIAN LUMULI,BUNGOMA,1107,MISIKHU,INDEPENDENT,Male
WASIKE CHARLES WAKHUNGU,BUSIA,1135,BUKHAYO EAST,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
WASIKE CHRIS SITUMA,BUNGOMA,1087,BWAKE LUUYA,AMANI NATIONAL CONGRESS,Male
